number,value,datetime_start,datetime_complete,duration,params_batch_size,params_class_weighting,params_cnn_channels,params_dropout,params_focal_gamma,params_freq_mask_param,params_hidden_size,params_label_smoothing,params_learning_rate,params_loss_type,params_max_grad_norm,params_min_lr_ratio,params_mixup_alpha,params_mixup_prob,params_num_freq_masks,params_num_layers,params_num_time_masks,params_scheduler_type,params_speed_perturb_max,params_speed_perturb_min,params_speed_perturb_prob,params_time_mask_param,params_warmup_epochs,params_weight_decay,user_attrs_repeat_best_f1s,user_attrs_repeat_best_losses,user_attrs_repeat_mean_f1,user_attrs_repeat_robust_score,user_attrs_repeat_std_f1,state
262,0.6273919223815648,2026-05-03 10:14:25.219169,2026-05-03 10:15:57.111213,0 days 00:01:31.892044,32,True,80,0.21108245420990385,,6,192,0.03201926786535209,0.0008538143204060607,ce,1.6395011594536424,0.17909711370226933,0.3264972371816277,0.33730724398090317,2,1,1,plateau,1.1,0.9,0.22686619614706177,24,2,2.6322110068212367e-05,,,,,,PRUNED
263,0.6728737792462629,2026-05-03 10:15:57.209244,2026-05-03 10:19:09.974915,0 days 00:03:12.765671,32,False,80,0.20830357459614904,,10,192,0.033759201439387446,0.0007822520543141186,ce,1.28125601644511,0.13714246271928468,0.3220846568677244,0.4283224154581364,2,1,1,plateau,1.1,0.9,0.11850483021388825,24,2,2.2673258290103445e-05,[0.6728737792462629],[1.0765585190386509],0.6728737792462629,0.6728737792462629,0.0,COMPLETE
264,0.5704402494073706,2026-05-03 10:19:10.077146,2026-05-03 10:20:03.952840,0 days 00:00:53.875694,32,False,80,0.20839889976942788,2.126534397179169,10,192,0.0345872908006811,0.0007931104478108037,focal,1.5407273708243703,0.13608855785590576,0.32220359901216244,0.4295484499838754,2,1,1,plateau,1.1,0.9,0.21575537865613256,24,2,2.285551128721032e-05,,,,,,PRUNED
265,0.6110181728825279,2026-05-03 10:20:04.052732,2026-05-03 10:21:40.386853,0 days 00:01:36.334121,32,False,80,0.21287438563804081,,10,192,0.030692041047598286,0.0008946496327823382,ce,1.2801558853857042,0.18472661247305386,0.33764598000133533,0.4730750306656742,2,1,1,plateau,1.1,0.9,0.12153054674201777,24,2,2.5047283102407344e-05,,,,,,PRUNED
266,0.6310070496816199,2026-05-03 10:21:40.494982,2026-05-03 10:23:32.140517,0 days 00:01:51.645535,32,False,80,0.2047250044031988,,6,192,0.03314311236996123,0.0007753947946896072,ce,1.459906512499621,0.14178883498191772,0.32934223375971466,0.23865896089328645,2,1,1,plateau,1.1,0.9,0.1170134221158767,24,2,2.2989990992662608e-05,,,,,,PRUNED
267,0.4966208212516364,2026-05-03 10:23:32.248602,2026-05-03 10:23:59.191451,0 days 00:00:26.942849,32,False,80,0.2156611059496072,,10,192,0.03536771471732275,0.0009572846480354822,ce,1.7281427028076777,0.1908435433075799,0.3013390769676689,0.4342719902829762,2,1,1,plateau,1.1,0.9,0.13161840053672305,24,2,1.9926083645924458e-05,,,,,,PRUNED
268,0.5351242463123956,2026-05-03 10:23:59.288712,2026-05-03 10:24:45.483487,0 days 00:00:46.194775,32,False,80,0.20871703301693506,,10,192,0.029805767492206127,0.000853765681062807,ce,1.5853882344652335,0.12285817777595279,0.36799665765218514,0.43762801324167766,2,1,1,plateau,1.1,0.9,0.11168896301539588,24,2,2.8896690427214677e-05,,,,,,PRUNED
269,0.6506966059070548,2026-05-03 10:24:45.582034,2026-05-03 10:27:07.890566,0 days 00:02:22.308532,32,False,80,0.20574647076973201,,6,192,0.03399150116005637,0.0009539403723820597,ce,1.257692316511913,0.1145468336369769,0.3477761213476932,0.2889912055978355,2,1,1,plateau,1.1,0.9,0.24982937477791256,24,2,2.0792590139698746e-05,[0.6506966059070548],[1.0704220583398851],0.6506966059070548,0.6506966059070548,0.0,COMPLETE
270,0.6176792289916411,2026-05-03 10:27:08.008550,2026-05-03 10:28:28.543781,0 days 00:01:20.535231,32,False,80,0.20016623185278518,,10,192,0.05550682465653164,0.0009964608158204982,ce,1.498782208763292,0.13024238665074397,0.3165138467340214,0.34296514941150613,2,1,1,plateau,1.1,0.9,0.15275438323399865,24,2,0.0006733218405613609,,,,,,PRUNED
271,0.6808203036517195,2026-05-03 10:28:28.644070,2026-05-03 10:31:25.230781,0 days 00:02:56.586711,32,True,80,0.21962552936706028,,10,192,0.023094558324301982,0.0008277900203830596,ce,1.7622116913713541,0.17527499220208903,0.17313017717282347,0.4449755054364561,2,1,1,plateau,1.1,0.9,0.16192416145815836,24,2,2.5799150198457592e-05,[0.6808203036517195],[1.0403179239026077],0.6808203036517195,0.6808203036517195,0.0,COMPLETE
272,0.6565311202642394,2026-05-03 10:31:25.332086,2026-05-03 10:34:13.286075,0 days 00:02:47.953989,32,True,80,0.22088389670989128,,4,192,0.023350878804832942,0.0008156394822132954,ce,1.785484366614754,0.1765810618733736,0.1664870931757732,0.44240185374437874,1,1,1,plateau,1.1,0.9,0.14975561617628785,24,2,0.00025221149573835115,[0.6565311202642394],[1.0488562360941935],0.6565311202642394,0.6565311202642394,0.0,COMPLETE
273,0.49361447959604593,2026-05-03 10:34:13.391885,2026-05-03 10:34:45.397321,0 days 00:00:32.005436,32,True,80,0.3007295064034866,,10,320,0.04139079550467516,0.0007679259438258438,ce,1.8124983476051715,0.1706788392918292,0.17102631827293363,0.4479300234013423,2,1,2,plateau,1.1,0.9,0.1593061547969993,48,2,5.122268471110959e-05,,,,,,PRUNED
274,0.5865263949472023,2026-05-03 10:34:45.502720,2026-05-03 10:35:43.258852,0 days 00:00:57.756132,32,False,80,0.21728760484399676,,6,192,0.025456758214943618,0.0008399241543912282,ce,1.766148405246929,0.13197662089970172,0.44644486827425023,0.4319430413833853,2,1,1,plateau,1.1,0.9,0.14021371345608985,24,2,2.430329254030658e-05,,,,,,PRUNED
275,0.5155218251091074,2026-05-03 10:35:43.388944,2026-05-03 10:36:17.902914,0 days 00:00:34.513970,32,True,80,0.20478479610438374,,10,192,0.022237079694288026,0.0007061408019638966,ce,1.8700839118837838,0.17486381137578652,0.17436066391064423,0.45409340714827634,2,1,1,plateau,1.1,0.9,0.12630957257021216,24,2,2.644231870240689e-05,,,,,,PRUNED
276,0.67951163967854,2026-05-03 10:36:18.000932,2026-05-03 10:39:44.828237,0 days 00:03:26.827305,32,True,80,0.21069619151486907,,10,192,0.02478568691821507,0.0007389803549327135,ce,1.6796437277054954,0.1805964499228121,0.15736523789259427,0.1774246817992278,2,1,1,plateau,1.1,0.9,0.16758797246121004,24,2,2.5209192416064004e-05,[0.67951163967854],[1.0689203661980389],0.67951163967854,0.67951163967854,0.0,COMPLETE
277,0.4550990496839939,2026-05-03 10:39:44.929257,2026-05-03 10:40:13.303039,0 days 00:00:28.373782,32,True,80,0.30066730166807215,,12,256,0.04143403332887954,0.0007477932513065387,ce,1.8399895397067767,0.1850574708076085,0.1225513090484042,0.1522725599744844,4,1,2,plateau,1.1,0.9,0.16622931364380106,44,3,5.1080459542434364e-05,,,,,,PRUNED
278,0.5047973066716741,2026-05-03 10:40:13.429054,2026-05-03 10:40:44.021007,0 days 00:00:30.591953,32,True,80,0.2096343473571189,,6,192,0.024191195141078363,0.0007927861258843246,ce,1.7482469217435102,0.18039545765804485,0.39204704333323626,0.19161735243024894,1,1,1,plateau,1.1,0.9,0.16852174466507913,24,2,2.5258812798438063e-05,,,,,,PRUNED
279,0.6693675225577128,2026-05-03 10:40:44.119573,2026-05-03 10:43:14.019329,0 days 00:02:29.899756,32,True,80,0.2040678676692523,,10,192,0.02668876003721882,0.0007198099495232144,ce,1.677143213878875,0.1770222834813955,0.15648591149311325,0.18043405935583684,2,1,1,plateau,1.1,0.9,0.15777947071782228,24,3,2.2869515925562703e-05,[0.6693675225577128],[1.0360490225201888],0.6693675225577128,0.6693675225577128,0.0,COMPLETE
280,0.6004093588963438,2026-05-03 10:43:14.120661,2026-05-03 10:44:19.315201,0 days 00:01:05.194540,32,True,80,0.20350394115180476,,10,192,0.027744115975525598,0.0007188580330427711,ce,1.6771499426236707,0.17976244767575142,0.1592738059945198,0.1735146936584889,2,1,1,plateau,1.1,0.9,0.1617456354082265,24,3,2.161555524877368e-05,,,,,,PRUNED
281,0.5642741623044224,2026-05-03 10:44:19.413947,2026-05-03 10:45:13.186118,0 days 00:00:53.772171,32,True,80,0.20380881293892789,,10,192,0.02020432944450891,0.000681201309502974,ce,1.6760587309900632,0.1757522065973151,0.15940875728178835,0.17622388882572368,2,1,1,plateau,1.1,0.9,0.15274695755628392,24,3,2.2616520776843793e-05,,,,,,PRUNED
282,0.67692495577496,2026-05-03 10:45:13.284734,2026-05-03 10:47:39.560894,0 days 00:02:26.276160,32,True,80,0.2002119733166017,,10,192,0.0257437810105039,0.0007401586658980457,ce,1.722292858459565,0.1823584223765294,0.42919726203115105,0.18358543763620605,2,1,1,plateau,1.1,0.9,0.15859814410152923,24,3,1.8291971953515795e-05,[0.67692495577496],[1.0528659769099393],0.67692495577496,0.67692495577496,0.0,COMPLETE
283,0.6695014235682116,2026-05-03 10:47:39.661681,2026-05-03 10:50:36.038014,0 days 00:02:56.376333,32,True,80,0.20030263299224244,,10,192,0.02872489747877082,0.0007441864975051109,ce,1.7298289834450595,0.18490202197492894,0.48462570582253384,0.15599393787767105,2,1,1,plateau,1.1,0.9,0.1743002086144968,24,3,1.7324195912802195e-05,[0.6695014235682116],[1.0804750124613445],0.6695014235682116,0.6695014235682116,0.0,COMPLETE
284,0.4982545880554475,2026-05-03 10:50:36.141112,2026-05-03 10:51:10.780876,0 days 00:00:34.639764,32,True,80,0.20076190224802143,,10,192,0.02658261285442956,0.0007508796087080821,ce,1.7153325149000815,0.18383098944682036,0.42862789050129635,0.15844170109924005,2,1,1,plateau,1.1,0.9,0.1723189153361287,32,3,2.070139130484942e-05,,,,,,PRUNED
285,0.5083496964837517,2026-05-03 10:51:10.881739,2026-05-03 10:51:38.075802,0 days 00:00:27.194063,32,True,80,0.20009992040552302,2.4095153420767836,10,192,0.02541475221582836,0.0006451331852384039,focal,1.7051935136608802,0.1840942922188848,0.15535980647852768,0.16198092693382032,2,1,1,plateau,1.1,0.9,0.18000656003046359,24,3,1.8263134646203056e-05,,,,,,PRUNED
286,0.5652622617461633,2026-05-03 10:51:38.180520,2026-05-03 10:52:28.081773,0 days 00:00:49.901253,32,True,80,0.2000730214913954,,10,192,0.0235546281736633,0.0007120252998305407,ce,1.7415536428462992,0.18825937317884647,0.15043448330577874,0.16641486137325368,2,1,1,plateau,1.1,0.9,0.15834147050560693,24,3,1.563631813604162e-05,,,,,,PRUNED
287,0.6067146247734017,2026-05-03 10:52:28.186142,2026-05-03 10:53:40.908999,0 days 00:01:12.722857,32,True,80,0.22184586364919973,,10,192,0.028548442428294685,0.0007544671608427153,ce,1.6818261752125627,0.17674080715450993,0.4769144506351411,0.2035263035730688,2,1,1,plateau,1.1,0.9,0.1603115622724325,32,3,1.8430771957922025e-05,,,,,,PRUNED
288,0.6365200168403115,2026-05-03 10:53:41.010902,2026-05-03 10:55:32.456880,0 days 00:01:51.445978,32,True,80,0.2082572847018392,,10,192,0.027016221991302807,0.0006957997319398757,ce,1.7419951636584197,0.18040089804925516,0.4188716036579934,0.17952630380302684,2,1,1,plateau,1.1,0.9,0.16501756104973314,24,3,1.4302549880690821e-05,,,,,,PRUNED
289,0.5264947714108427,2026-05-03 10:55:32.558169,2026-05-03 10:56:07.205837,0 days 00:00:34.647668,32,True,80,0.21518592516733934,,10,192,0.025878489558800292,0.0007368484866889219,ce,1.6586344293296025,0.17263611587991276,0.49244454722574804,0.18348554790338797,2,1,1,plateau,1.1,0.9,0.1467314467956405,24,3,1.5681971841387365e-05,,,,,,PRUNED
290,0.5124033430948838,2026-05-03 10:56:07.317034,2026-05-03 10:56:34.277683,0 days 00:00:26.960649,32,True,80,0.2293838114188859,,10,192,0.028179457063375057,0.0007880854590362223,ce,1.7205579757157083,0.18864358857052976,0.4646881890881979,0.18993743397038806,2,1,1,plateau,1.1,0.9,0.17193062449737576,24,3,1.6368486549042375e-05,,,,,,PRUNED
291,0.5351312253620262,2026-05-03 10:56:34.390899,2026-05-03 10:57:16.513292,0 days 00:00:42.122393,32,True,80,0.20510198574227725,,10,192,0.023456592115495074,0.0006610615200122021,ce,1.6460184051058606,0.18248729266789715,0.16492765792589406,0.1382985530009812,2,1,1,plateau,1.1,0.9,0.18674129087199348,24,3,1.2649843386160196e-05,,,,,,PRUNED
292,0.5525982337126893,2026-05-03 10:57:16.614465,2026-05-03 10:58:06.776492,0 days 00:00:50.162027,32,True,80,0.21158286654575678,,10,192,0.029389750512692117,0.000729869035084626,ce,1.6885454377380649,0.17109876933699017,0.14545992821489098,0.18200768608187803,1,1,1,plateau,1.1,0.9,0.15579216201729065,24,3,1.7490228460163633e-05,,,,,,PRUNED
293,0.4692386215031983,2026-05-03 10:58:06.881570,2026-05-03 10:58:33.652684,0 days 00:00:26.771114,32,True,80,0.27569364528506607,,10,192,0.025641035030071677,0.0007751817058063909,ce,1.755420591227878,0.17648866701739646,0.4266763862610294,0.1668809499047155,2,1,1,plateau,1.1,0.9,0.14968571947916762,24,3,1.9143505776952142e-05,,,,,,PRUNED
294,0.6190015043318747,2026-05-03 10:58:33.751572,2026-05-03 10:59:53.993059,0 days 00:01:20.241487,32,True,80,0.20494690200250923,,10,192,0.02723686223500145,0.0006989776868103923,ce,1.712618176591866,0.19209777178297005,0.44989816683114014,0.16749959892313396,2,1,1,plateau,1.1,0.9,0.1431795663812151,24,3,2.3611162751329098e-05,,,,,,PRUNED
295,0.544739501770192,2026-05-03 10:59:54.102865,2026-05-03 11:00:32.367374,0 days 00:00:38.264509,32,True,80,0.2180951832145811,,4,192,0.02180750682713965,0.0008095228413557882,ce,1.634654028728767,0.1681001514651165,0.17873515020563388,0.1766964170206044,2,1,1,plateau,1.1,0.9,0.16352520315554298,24,3,2.809640547264983e-05,,,,,,PRUNED
296,0.49606631021232495,2026-05-03 11:00:32.472405,2026-05-03 11:01:08.529360,0 days 00:00:36.056955,32,True,80,0.30064635955427915,,14,320,0.04120553808211897,0.0007345916405877008,ce,0.5814222345022176,0.24759523533155953,0.45846931689158515,0.16075387797778923,2,1,2,plateau,1.1,0.9,0.15606556127913201,24,3,5.0938809683190245e-05,,,,,,PRUNED
297,0.5495117713475062,2026-05-03 11:01:08.641065,2026-05-03 11:01:54.619490,0 days 00:00:45.978425,32,True,80,0.21167872888050285,,10,192,0.024557894298895606,0.0007666179184976509,ce,1.1861557024112532,0.18402136286972623,0.14536860006564842,0.1944731253384185,1,1,1,plateau,1.1,0.9,0.20236639274595208,24,3,0.0003446153096924927,,,,,,PRUNED
298,0.5875588818923053,2026-05-03 11:01:54.719414,2026-05-03 11:02:51.887558,0 days 00:00:57.168144,32,True,80,0.2084281486007108,,10,192,0.030301094180808334,0.0006800522955974791,ce,1.6836313248341022,0.17783589530194904,0.1555328485485635,0.14071479331120218,2,1,1,plateau,1.1,0.9,0.19074728297702692,24,3,2.1540569626101686e-05,,,,,,PRUNED
299,0.5380338203157427,2026-05-03 11:02:51.992623,2026-05-03 11:03:30.551098,0 days 00:00:38.558475,32,True,80,0.22336368971095918,,10,192,0.03203278906628463,0.0008144478028236341,ce,1.294474262017895,0.18712146312935155,0.4110775658339701,0.4633264482918101,2,1,1,plateau,1.1,0.9,0.13949399840519383,24,6,2.9081801675949598e-05,,,,,,PRUNED
300,0.6364231822759268,2026-05-03 11:03:30.655200,2026-05-03 11:05:06.781321,0 days 00:01:36.126121,32,True,80,0.20002657186812972,,10,192,0.028692543886422315,0.000714211528230942,ce,1.7752656140533374,0.1805313240787475,0.17464203373642925,0.15335028123412012,2,1,1,plateau,1.1,0.9,0.16617416184702863,24,7,1.6813286119039207e-05,,,,,,PRUNED
301,0.5054146546047108,2026-05-03 11:05:06.899426,2026-05-03 11:05:35.308135,0 days 00:00:28.408709,32,True,80,0.30059637734133926,,10,256,0.041080819706036026,0.000776004517119884,ce,1.6452048802851529,0.17159236675711925,0.379225042461928,0.4849196497146309,2,1,2,plateau,1.1,0.9,0.17593070295946095,28,3,5.1100533767434076e-05,,,,,,PRUNED
